time, x, y, heading, vel_x, vel_y, vel_heading,
225.888, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
225.896, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
225.904, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
225.912, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
225.92, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
225.928, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
225.936, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
225.944, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
225.952, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
225.96, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
225.968, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
225.976, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
225.984, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
225.992, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.008, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.016, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.024, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.032, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.04, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.048, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.056, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.064, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.072, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.08, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.088, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.096, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.104, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.112, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.12, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.128, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.136, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.144, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.152, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.16, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.168, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.176, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.184, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.192, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.2, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.208, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.216, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.224, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.232, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.24, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.248, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.256, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.264, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.272, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.28, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.288, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.296, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.304, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.312, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.32, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.328, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.336, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.344, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.352, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.36, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.368, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.376, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.384, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.392, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.4, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.408, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.416, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.424, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.432, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.44, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.448, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.456, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.464, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.472, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.48, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.488, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.496, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.504, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.512, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.52, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.528, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.536, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.544, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.552, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.56, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.568, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.576, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.584, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.592, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.6, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.608, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.616, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.624, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.632, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.64, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.648, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.656, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.664, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.672, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.68, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.688, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.696, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.704, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.712, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.72, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.728, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.736, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.744, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.752, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.76, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.768, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.776, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.784, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.792, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.8, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.808, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.816, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.824, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.832, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.84, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.848, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.856, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.864, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.872, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.88, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.888, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.896, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.904, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.912, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.92, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.928, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.936, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.944, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.952, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.96, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.968, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.976, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.984, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
226.992, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.008, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.016, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.024, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.032, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.04, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.048, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.056, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.064, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.072, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.08, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.088, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.096, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.104, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.112, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.12, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.128, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.136, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.144, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.152, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.16, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.168, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.176, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.184, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.192, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.2, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.208, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.216, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.224, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.232, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.24, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.248, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.256, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.264, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.272, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.28, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.288, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.296, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.304, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.312, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.32, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.328, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.336, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.344, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.352, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.36, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.368, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.376, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.384, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.392, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.4, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.408, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.416, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.424, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.432, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.44, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.448, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.456, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.464, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.472, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.48, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.488, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.496, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.504, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.512, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.52, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.528, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.536, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.544, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.552, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.56, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.568, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.576, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.584, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.592, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.6, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.608, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.616, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.624, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.632, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.64, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.648, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.656, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.664, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.672, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.68, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.688, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.696, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.704, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.712, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.72, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.728, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.736, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.744, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.752, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.76, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.768, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.776, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.784, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.792, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.8, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.808, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.816, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.824, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.832, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.84, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.848, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.856, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.864, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.872, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.88, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.888, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.896, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.904, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.912, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.92, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.928, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.936, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.944, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.952, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.96, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.968, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.976, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.984, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
227.992, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.008, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.016, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.024, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.032, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.04, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.048, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.056, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.064, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.072, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.08, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.088, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.096, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.104, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.112, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.12, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.128, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.136, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.144, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.152, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.16, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.168, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.176, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.184, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.192, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.2, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.208, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.216, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.224, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.232, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.24, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.248, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.256, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.264, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.272, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.28, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.288, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.296, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.304, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.312, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.32, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.328, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.336, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.344, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.352, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.36, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.368, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.376, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.384, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.392, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.4, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.408, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.416, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.424, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.432, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.44, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.448, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.456, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.464, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.472, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.48, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.488, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.496, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.504, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.512, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.52, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.528, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.536, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.544, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.552, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.56, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.568, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.576, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.584, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.592, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.6, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.608, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.616, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.624, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.632, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.64, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.648, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.656, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.664, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.672, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.68, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.688, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.696, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.704, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.712, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.72, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.728, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.736, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.744, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.752, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.76, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.768, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.776, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.784, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.792, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.8, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.808, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.816, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.824, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.832, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.84, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.848, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.856, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.864, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.872, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.88, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.888, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.896, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.904, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.912, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.92, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.928, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.936, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.944, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.952, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.96, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.968, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.976, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.984, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
228.992, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.008, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.016, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.024, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.032, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.04, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.048, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.056, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.064, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.072, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.08, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.088, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.096, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.104, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.112, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.12, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.128, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.136, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.144, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.152, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.16, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.168, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.176, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.184, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.192, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.2, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.208, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.216, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.224, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.232, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.24, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.248, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.256, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
229.264, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
