time, light, accx, accy, accz,
280.64, 1, -9.01145e-05, -0.0148319, 9.79831, 
280.672, 1, -0.030904, -0.0118714, 9.7933, 
280.704, 1, -0.039167, 0.0299705, 9.76291, 
280.736, 1, 0.0935104, -0.0470056, 9.93626, 
280.768, 1, 0.0965064, -0.0208444, 9.84054, 
280.8, 1, 0.0547124, 0.0131662, 9.69105, 
280.832, 1, 0.0281386, 0.0182758, 9.7483, 
280.864, 1, -0.0069219, -0.0557915, 9.81789, 
280.896, 1, 0.0446178, 0.0729811, 9.78659, 
280.928, 1, 0.0278345, 0.012135, 9.75604, 
280.96, 1, -0.021147, 0.00693934, 9.79161, 
280.992, 1, 0.0460926, 0.117954, 9.84237, 
281.024, 1, -0.00770576, 0.0469753, 9.76463, 
281.056, 1, 0.0823035, 0.0954498, 9.78771, 
281.088, 1, 0.0821398, 0.0578868, 9.76411, 
281.12, 1, 0.0375897, -0.0862142, 9.76227, 
281.152, 1, 0.0998722, 0.0182538, 9.86469, 
281.184, 1, -0.0481588, -0.0236857, 9.83209, 
281.216, 1, 0.0647143, -0.00124204, 9.85933, 
281.248, 1, -0.00956732, -0.0255059, 9.77551, 
281.28, 1, -0.0612729, 0.0623071, 9.74541, 
281.312, 1, -0.036262, 0.0226943, 9.81404, 
281.344, 1, 0.0116053, 0.0747254, 9.73455, 
281.376, 1, -0.0013469, 0.0206055, 9.78708, 
281.408, 1, -0.00437967, 0.10574, 9.77837, 
281.44, 1, 0.0220723, 0.0468539, 9.84016, 
281.472, 1, 0.00150633, 0.113629, 9.84664, 
281.504, 1, -0.00377539, -0.00297836, 9.8169, 
281.536, 1, -0.0360016, 0.0865752, 9.80925, 
281.568, 1, 0.0691584, -0.0248794, 9.7802, 
281.6, 1, 0.0364239, -0.0330421, 9.75843, 
281.632, 1, 0.0100768, 0.0707656, 9.81729, 
281.664, 1, -0.080048, -0.0629989, 9.86699, 
281.696, 1, 0.0320164, -0.0505843, 9.828, 
281.728, 1, 0.0589276, 0.0307107, 9.77059, 
281.76, 1, 0.0632669, 0.0721399, 9.82143, 
281.792, 1, 0.01224, 0.0388264, 9.86619, 
281.824, 1, -0.0519747, 0.0411949, 9.8492, 
281.856, 1, -0.00485274, -0.0196127, 9.8221, 
281.888, 1, 0.00167362, 0.117, 9.80201, 
281.92, 1, -0.0234339, -0.0759802, 9.75825, 
281.952, 1, 0.0157809, 0.00836139, 9.72069, 
281.984, 1, 0.0323631, 0.0402735, 9.74079, 
282.016, 1, 0.00901652, 0.0577055, 9.80743, 
282.048, 1, -0.0425075, 0.050524, 9.84689, 
282.08, 1, 0.026956, -0.0292531, 9.68976, 
282.112, 1, -0.0153953, -0.0164754, 9.85423, 
282.144, 1, 0.00308563, -0.103659, 9.78675, 
282.176, 1, -0.0716706, 0.00593291, 9.74591, 
282.208, 1, -0.0188089, -0.0674567, 9.7541, 
282.24, 1, -0.0541164, 0.00158922, 9.85111, 
282.272, 1, 0.0330603, -0.00487392, 9.73858, 
282.304, 1, -0.0430928, 0.0583172, 9.83614, 
282.336, 1, 0.0632818, -0.00757377, 9.80044, 
282.368, 1, 0.016386, -0.0486468, 9.81196, 
282.4, 1, 0.0146431, 0.0135733, 9.87861, 
282.432, 1, -0.0136597, -0.0412172, 9.7292, 
282.464, 1, 0.0328905, 0.0346705, 9.85428, 
282.496, 1, -0.0791456, 0.0649922, 9.79693, 
282.528, 1, -0.0567763, 0.0131935, 9.83527, 
282.56, 1, 0.00522464, 0.0386518, 9.82608, 
282.592, 1, 0.111541, 0.0348926, 9.72593, 
282.624, 1, -0.0583888, 0.0286598, 9.78529, 
282.656, 1, -0.0670318, 0.0273832, 9.77039, 
282.688, 1, 0.0378327, -0.0473752, 9.74195, 
282.72, 1, 0.0239295, -0.025415, 9.7393, 
282.752, 1, -0.00344888, 0.0707956, 9.87678, 
282.784, 1, 0.0287617, -0.00397877, 9.8732, 
282.816, 1, 0.0466504, -0.0865219, 9.8092, 
282.848, 1, -0.0505738, -0.0191, 9.63537, 
282.88, 1, 0.132402, 0.0583856, 9.7722, 
282.912, 1, -0.00718234, -0.0326139, 9.82597, 
282.944, 1, -0.0557168, -0.0703092, 9.71943, 
282.976, 1, -0.00505918, 0.0917807, 9.82409, 
283.008, 1, -0.0356247, -0.0987501, 9.87115, 
283.04, 1, -0.0348864, -0.106817, 9.80969, 
283.072, 1, 0.00925155, -0.0133732, 9.69951, 
283.104, 1, 0.0250425, -0.0135743, 9.83615, 
283.136, 1, 0.047031, 0.0147888, 9.8183, 
283.168, 1, 0.0205087, 0.0169547, 9.74639, 
283.2, 1, 0.0293516, -0.0326823, 9.74083, 
283.232, 1, 0.0576461, 0.0388439, 9.79427, 
283.264, 1, -0.0685622, -0.0243156, 9.74825, 
283.296, 1, -0.0028047, -0.0595558, 9.85883, 
283.328, 1, 0.0148698, 0.0149335, 9.77538, 
283.36, 1, 0.00121073, -0.0358788, 9.8583, 
283.392, 1, -0.0177816, -0.0196233, 9.85896, 
283.424, 1, 0.0226244, -0.0270174, 9.81144, 
283.456, 1, -0.0563394, -0.0589895, 9.82078, 
283.488, 1, 0.0833067, -0.0115539, 9.67037, 
283.52, 1, 0.0556536, 0.0161654, 9.67947, 
283.552, 1, 0.0276377, 0.0372634, 9.71089, 
283.584, 1, 0.0802905, 0.0744749, 9.80673, 
283.616, 1, -0.0802257, 0.0729676, 9.7701, 
283.648, 1, -0.0560175, -0.0592942, 9.84305, 
283.68, 1, -0.0735739, 0.0225194, 9.79318, 
283.712, 1, -0.0940491, -0.067963, 9.90621, 
283.744, 1, -0.0440905, -0.0317974, 9.86094, 
283.776, 1, 0.0373164, 0.0502528, 9.8295, 
283.808, 1, 0.056257, -0.0199461, 9.8789, 
283.84, 1, -0.0472635, -0.112259, 9.74797, 
283.872, 1, -0.0167919, -0.0316723, 9.8123, 
283.904, 1, 0.0618072, 0.00101788, 9.84743, 
283.936, 1, 0.102243, 0.0114075, 9.76722, 
283.968, 1, -0.00974078, 0.0100099, 9.89224, 
284, 1, -0.0115577, 0.0110503, 9.74035, 
284.032, 1, -0.0635552, 0.0731408, 9.78258, 
284.064, 1, 0.0178316, -0.00831646, 9.8361, 
284.096, 1, -0.149363, -0.0249419, 9.82697, 
284.128, 1, -0.0683772, -0.00321636, 9.87865, 
284.16, 1, 0.0510231, -0.0134022, 9.75686, 
284.192, 1, 0.00593941, 0.047356, 9.84084, 
284.224, 1, 0.0707303, -0.0555835, 9.8169, 
284.256, 1, -2.99913e-05, -0.0104794, 9.79513, 
284.288, 1, 0.0586446, 0.080933, 9.87661, 
284.32, 1, 0.0157358, -0.0404863, 9.8879, 
284.352, 1, 0.127864, 0.128803, 9.78591, 
284.384, 1, 0.0114487, 0.052039, 9.76765, 
284.416, 1, -0.0919075, 0.000166574, 9.84909, 
284.448, 1, -0.0500381, 0.0409239, 9.80008, 
284.48, 1, -0.0123686, -0.0320867, 9.83999, 
284.512, 1, -0.0142954, 0.0331249, 9.8449, 
284.544, 1, 0.0272453, 0.0317448, 9.81516, 
284.576, 1, 0.0528151, 0.0816479, 9.75112, 
284.608, 1, 0.0267744, -0.0502284, 9.8774, 
284.64, 1, -0.0135384, -0.0620058, 9.82867, 
284.672, 1, -0.000610484, 0.117467, 9.82321, 
284.704, 1, -0.0009684, -0.0500496, 9.76758, 
284.736, 1, 0.064749, -0.0451145, 9.86655, 
284.768, 1, -0.0148888, -0.0836327, 9.84575, 
284.8, 1, -0.0297407, 0.0586496, 9.8222, 
284.832, 1, 0.016286, -0.016129, 9.74114, 
284.864, 1, 0.0321197, -0.0137807, 9.84331, 
284.896, 1, 0.058933, 0.0186255, 9.83983, 
284.928, 1, -0.0988961, -0.0366552, 9.809, 
284.96, 1, 0.0304537, 0.0560297, 9.82318, 
284.992, 1, -0.0189979, 0.0526736, 9.73185, 
285.024, 1, -0.0095231, 0.0383541, 9.85635, 
285.056, 1, 0.0251339, -0.0335337, 9.83397, 
285.088, 1, 0.016238, 0.0716235, 9.72861, 
285.12, 1, -0.060017, -0.0291461, 9.80738, 
285.152, 1, 0.0633108, 0.0296586, 9.75879, 
285.184, 1, -0.0414593, 0.0341009, 9.75301, 
285.216, 1, 0.0344584, 0.0142873, 9.85879, 
285.248, 1, -0.148569, 0.0911928, 9.82046, 
285.28, 1, -0.0249455, 0.0096295, 9.81961, 
285.312, 1, 0.0639013, 0.0274251, 9.77441, 
285.344, 1, -0.017409, 0.103925, 9.88321, 
285.376, 1, -0.0839742, -0.00645287, 9.85165, 
285.408, 1, 0.0533871, -0.0244628, 9.82242, 
285.44, 1, -0.0322753, -0.0517788, 9.81634, 
285.472, 1, 0.0789643, 0.00028315, 9.83284, 
285.504, 1, -0.0548639, 0.0475716, 9.84631, 
285.536, 1, 0.0924242, -0.00614617, 9.79856, 
285.568, 1, 0.0139796, 0.00668824, 9.85391, 
285.6, 1, 0.028496, -0.0193823, 9.86882, 
285.632, 1, 0.00734474, 0.0672382, 9.75921, 
285.664, 1, 0.0205968, 0.118166, 9.85072, 
285.696, 1, -0.0404792, -0.16254, 9.83138, 
285.728, 1, -0.0650939, 0.0173096, 9.76496, 
285.76, 1, -0.0246097, 0.0586495, 9.79834, 
285.792, 1, 0.0706182, 0.148522, 9.75681, 
285.824, 1, -0.014812, -0.027352, 9.83625, 
285.856, 1, -0.0578656, 0.00450041, 9.84398, 
285.888, 1, 0.00084263, 0.0159433, 9.9551, 
285.92, 1, 0.100519, 0.0303621, 9.7856, 
285.952, 1, 0.0308364, 0.0560092, 9.75329, 
285.984, 1, 0.00585496, 0.0792442, 9.82347, 
286.016, 1, -0.0317515, -0.039137, 9.76633, 
286.048, 1, 0.00222997, -0.0584584, 9.77761, 
286.08, 1, -0.0270478, 0.0667491, 9.78298, 
286.112, 1, 0.0316553, 0.0140319, 9.75627, 
286.144, 1, -0.0974417, -0.0649261, 9.83117, 
286.176, 1, -0.0160612, -0.0672068, 9.82338, 
286.208, 1, 0.016758, 0.133826, 9.85194, 
286.24, 1, 0.028959, 0.0458159, 9.86428, 
286.272, 1, -0.0322746, 0.0195133, 9.88052, 
286.304, 1, -0.0217738, 0.0186122, 9.82913, 
286.336, 1, -0.0629378, -0.0317837, 9.72203, 
286.368, 1, -0.0660291, -0.0381208, 9.79889, 
286.4, 1, -0.0532886, -0.0156794, 9.78577, 
286.432, 1, 0.0250827, -0.0367089, 9.83872, 
286.464, 1, 0.0701239, 0.00173869, 9.75412, 
286.496, 1, -0.125941, 0.0267658, 9.81887, 
286.528, 1, -0.018988, 0.0319363, 9.77882, 
286.56, 1, -0.0273942, -0.046317, 9.81015, 
286.592, 1, 0.0594796, -0.113935, 9.75935, 
286.624, 1, -0.0822322, 0.0440466, 9.94108, 
286.656, 1, 0.0216521, -0.0050603, 9.80574, 
286.688, 1, 0.0260276, 0.0285855, 9.75873, 
286.72, 1, 0.0205652, -0.0655935, 9.82155, 
286.752, 1, 0.11212, 0.00707978, 9.82996, 
286.784, 1, 0.0597634, -0.0694627, 9.85176, 
286.816, 1, 0.0349869, 0.0544104, 9.79019, 
286.848, 1, 0.0127875, 0.0323337, 9.89806, 
286.88, 1, 0.0274783, -0.0433221, 9.70898, 
286.912, 1, 0.0475989, 0.0347313, 9.74661, 
286.944, 1, -0.0115443, 0.0398308, 9.81021, 
286.976, 1, 0.0422613, -0.0314735, 9.74381, 
287.008, 1, 0.0460097, -0.0252733, 9.79596, 
287.04, 1, -0.0278567, -0.0848707, 9.80685, 
287.072, 1, -0.151696, -0.0403897, 9.76146, 
287.104, 1, -0.0276988, 0.0232199, 9.77563, 
287.136, 1, 0.129135, 0.0415601, 9.82549, 
287.168, 1, -0.0606401, 0.00705578, 9.76772, 
287.2, 1, -0.0242457, -0.027339, 9.80041, 
287.232, 1, 0.0163503, 0.0290841, 9.85469, 
287.264, 1, 0.015063, -0.00369951, 9.79837, 
287.296, 1, 0.0499933, 0.0197691, 9.79586, 
287.328, 1, 0.0127968, -0.0142736, 9.78655, 
287.36, 1, 0.037277, 0.090599, 9.83965, 
287.392, 1, -0.066705, -0.0561794, 9.7112, 
287.424, 1, 0.0706527, -0.0161483, 9.83978, 
287.456, 1, -0.00429025, 0.0764813, 9.77493, 
287.488, 1, -0.117944, 0.0229162, 9.79518, 
287.52, 1, 0.0376367, 0.0904265, 9.84151, 
287.552, 1, 0.0221056, 0.0392839, 9.77957, 
287.584, 1, 0.0907395, -0.00982769, 9.9066, 
287.616, 1, -0.116827, 0.00981864, 9.7968, 
287.648, 1, -0.0150382, -0.00160223, 9.74855, 
287.68, 1, 0.0399064, 0.100126, 9.7828, 
287.712, 1, -0.011533, -0.00391222, 9.76427, 
287.744, 1, 0.0148194, 0.0832688, 9.80595, 
287.776, 1, -0.0791364, 0.0526368, 9.81989, 
287.808, 1, -0.0657177, -0.0213719, 9.80568, 
287.84, 1, -0.0605793, -0.067387, 9.88028, 
287.872, 1, 0.0615504, 0.0336052, 9.82165, 
287.904, 1, -0.00537152, -0.0656223, 9.79277, 
287.936, 1, -0.0677499, -0.0240072, 9.71388, 
287.968, 1, -0.0733086, 0.0185529, 9.82181, 
288, 1, -0.0236771, 0.0153393, 9.82222, 
288.032, 1, 0.0477577, 0.0382333, 9.81537, 
288.064, 1, -0.0181767, -0.0221307, 9.81202, 
288.096, 1, 0.0154929, 0.0301893, 9.8072, 
288.128, 1, 0.0448998, -0.06706, 9.73548, 
288.16, 1, 0.0628262, 0.0284467, 9.9206, 
288.192, 1, 0.00998227, 0.0300346, 9.89458, 
288.224, 1, 0.000373235, 0.00272547, 9.8615, 
288.256, 1, 0.0598947, 0.0185972, 9.83442, 
288.288, 1, -0.0826722, 0.00827004, 9.86145, 
288.32, 1, 0.0353364, -0.0249394, 9.80252, 
288.352, 1, 0.00786669, 0.0329213, 9.84436, 
288.384, 1, -0.00197687, -0.0492927, 9.89645, 
288.416, 1, -0.0383692, -0.00601109, 9.85226, 
288.448, 1, -0.0556117, -0.137103, 9.77046, 
288.48, 1, 0.0806226, 0.0764624, 9.77948, 
288.512, 1, 0.0367312, 0.11518, 9.76979, 
288.544, 1, 0.0664764, 0.0106214, 9.85285, 
288.576, 1, -0.0503241, -0.0129798, 9.77141, 
288.608, 1, -0.0944668, -0.0569126, 9.81248, 
288.64, 1, -0.0399541, -0.00834013, 9.73974, 
288.672, 1, -0.0875308, 0.00670919, 9.79975, 
288.704, 1, -0.00860424, 0.053164, 9.80939, 
288.736, 1, 0.0376395, -0.00806405, 9.81295, 
288.768, 1, 0.113656, -0.056686, 9.82185, 
288.8, 1, -0.0205043, 0.0478125, 9.84007, 
288.832, 1, 0.0550809, -0.0934672, 9.85047, 
288.864, 1, 0.0235064, -0.0477984, 9.80917, 
288.896, 1, 0.137119, 0.0502232, 9.82886, 
288.928, 1, -0.119858, 0.0629123, 9.83509, 
288.96, 1, 0.00483857, 0.0261321, 9.78342, 
288.992, 1, 0.0120783, 0.0853725, 9.85176, 
289.024, 1, -0.0391496, -0.00103142, 9.80555, 
289.056, 1, 0.0357851, -0.00400837, 9.81117, 
289.088, 1, 0.00423884, 0.03228, 9.74355, 
289.12, 1, 0.00535672, -0.0161991, 9.81898, 
289.152, 1, 0.0412369, 0.0152192, 9.79818, 
289.184, 1, -0.0458895, 0.0552639, 9.7951, 
289.216, 1, 0.0989703, -0.064085, 9.80442, 
289.248, 1, -0.0587379, 0.061804, 9.75219, 
289.28, 1, -0.0579338, -0.012389, 9.76426, 
289.312, 1, 0.0346128, 0.037906, 9.83175, 
289.344, 1, 0.0357876, -0.0477424, 9.87104, 
289.376, 1, 0.0102968, -0.0030196, 9.80551, 
289.408, 1, 0.080836, -7.08565e-05, 9.78711, 
289.44, 1, 0.0490506, -0.00107122, 9.87499, 
289.472, 1, 0.0212265, -0.134476, 9.85243, 
289.504, 1, 0.00403765, -0.0859071, 9.77513, 
289.536, 1, -0.00679345, -0.0370864, 9.85278, 
289.568, 1, 0.0329889, 0.0738623, 9.73788, 
289.6, 1, -0.0389961, -0.00204235, 9.81241, 
289.632, 1, 0.0261814, 0.0711936, 9.79264, 
289.664, 1, 0.0331431, 0.00454846, 9.77007, 
289.696, 1, -0.00857231, -0.0501799, 9.84654, 
289.728, 1, -0.0452909, -0.0044524, 9.75978, 
289.76, 1, 0.0634166, 0.0232758, 9.76595, 
289.792, 1, -0.0212101, -0.0157425, 9.82386, 
289.824, 1, -0.00457067, -0.0818846, 9.79782, 
289.856, 1, 0.00242346, -0.0433575, 9.86397, 
289.888, 1, -0.0245612, 0.0733097, 9.72444, 
289.92, 1, -0.0662404, -0.00593804, 9.86762, 
289.952, 1, -0.0168015, -0.0521058, 9.81281, 
289.984, 1, -0.0685595, -0.0654009, 9.8286, 
290.016, 1, -0.0241689, -0.0864153, 9.80553, 
290.048, 1, 0.0224313, -0.0315095, 9.82091, 
290.08, 1, -0.00282736, 0.0185957, 9.78013, 
290.112, 1, -0.0677833, 0.00501037, 9.8066, 
290.144, 1, 0.0293307, -0.0218197, 9.77658, 
290.176, 1, 0.0187037, -0.0934672, 9.87261, 
290.208, 1, 0.0172965, 0.0462314, 9.84096, 
290.24, 1, -0.047737, 0.000845414, 9.88965, 
290.272, 1, -0.0491953, -0.0471194, 9.8508, 
290.304, 1, -0.0409611, -0.00787924, 9.87072, 
290.336, 1, 0.0130472, 0.00508415, 9.83934, 
290.368, 1, -0.0118957, 0.0107452, 9.78385, 
290.4, 1, 0.00291008, 0.00482552, 9.81335, 
290.432, 1, -0.083748, 0.0209915, 9.85849, 
290.464, 1, 0.10264, -0.0657917, 9.79967, 
290.496, 1, 0.0239246, -0.00553704, 9.73828, 
290.528, 1, 0.0511786, -0.0685405, 9.75219, 
290.56, 1, 0.0408589, -0.0111886, 9.81912, 
290.592, 1, -0.0113056, -0.00894948, 9.85895, 
290.624, 1, 0.11303, 0.0200741, 9.87999, 
290.656, 1, -0.0157495, -0.0383514, 9.86407, 
290.688, 1, -0.0540427, 0.0514019, 9.90615, 
290.72, 1, -0.0197397, -0.0505787, 9.82171, 
290.752, 1, 0.00363409, 0.0144002, 9.78358, 
290.784, 1, -0.138907, -0.0593813, 9.8265, 
290.816, 1, -0.0359276, 0.0601018, 9.79014, 
290.848, 1, -0.00371353, -0.00702424, 9.8073, 
290.88, 1, 0.0147505, 0.0701135, 9.8534, 
290.912, 1, -0.0476574, 0.0286006, 9.78273, 
290.944, 1, 0.0562241, 0.0622189, 9.84012, 
290.976, 1, 0.00668339, 0.0631341, 9.82901, 
291.008, 1, 0.00039899, 0.00632662, 9.81951, 
291.04, 1, 0.0238946, 0.037768, 9.82378, 
291.072, 1, -0.0520493, -0.0392448, 9.78278, 
291.104, 1, -0.0905021, -0.0412169, 9.83326, 
291.136, 1, -0.000708651, 0.00826012, 9.84792, 
291.168, 1, -0.0141115, -0.0546432, 9.7379, 
291.2, 1, -0.0329276, -0.00473946, 9.73296, 
291.232, 1, 0.0738922, -0.0350688, 9.89152, 
291.264, 1, -0.060619, 0.0067334, 9.77994, 
291.296, 1, -0.0422165, -0.000284825, 9.85201, 
291.328, 1, -0.0446369, -0.0872503, 9.76851, 
291.36, 1, -0.0131354, 0.0421949, 9.79011, 
291.392, 1, 0.0992916, 0.081669, 9.75691, 
291.424, 1, 0.0896493, -0.0711823, 9.83053, 
291.456, 1, -0.0362747, -0.0712994, 9.83413, 
291.488, 1, 0.0190829, -0.0203454, 9.81052, 
291.52, 1, -0.00786174, -0.0417634, 9.87331, 
291.552, 1, -0.0354168, 0.0214824, 9.8306, 
291.584, 1, 0.0392275, 0.0645896, 9.78458, 
291.616, 1, -0.0301508, -0.0570999, 9.81604, 
291.648, 1, -0.00450832, -0.0465755, 9.78771, 
291.68, 1, 0.00687376, 0.0613796, 9.7534, 
291.712, 1, -0.0631201, -0.0260915, 9.79716, 
291.744, 1, -0.0151305, -0.0235875, 9.72357, 
291.776, 1, 0.0771454, 0.0043225, 9.82122, 
291.808, 1, -0.0440355, -0.0628947, 9.76154, 
291.84, 1, 0.0143634, -0.0329642, 9.84602, 
291.872, 1, -0.039932, 0.0408482, 9.81274, 
291.904, 1, -0.017418, 0.0448006, 9.86015, 
291.936, 1, -0.0636685, 0.0721935, 9.78799, 
291.968, 1, -0.00636451, -0.0397353, 9.85889, 
292, 1, 0.037763, -0.0778043, 9.89643, 
292.032, 1, 0.00460506, 0.0162494, 9.87281, 
292.064, 1, 0.0130196, -0.0685653, 9.79469, 
292.096, 1, -0.0267864, -0.01169, 9.73197, 
292.128, 1, 0.0181152, -0.0160691, 9.91008, 
292.16, 1, -0.0556308, -0.0672797, 9.81312, 
292.192, 1, -0.0707844, -0.00296841, 9.84031, 
292.224, 1, 0.0247497, 0.0489032, 9.7998, 
292.256, 1, -0.0707878, 0.0692541, 9.85225, 
292.288, 1, 0.0507159, 0.0585852, 9.80778, 
292.32, 1, 0.075016, 0.0585939, 9.84812, 
292.352, 1, 0.00243694, 0.0658116, 9.77486, 
292.384, 1, 0.0301031, 0.0211305, 9.84736, 
292.416, 1, -0.0103528, -0.0380434, 9.79008, 
292.448, 1, 0.0300805, -0.0149098, 9.81189, 
292.48, 1, 0.0136098, -0.0165512, 9.91035, 
292.512, 1, -0.0656773, 0.0369676, 9.74815, 
292.544, 1, 0.0112517, 0.058878, 9.7181, 
292.576, 1, -0.00283634, -0.0160163, 9.70571, 
292.608, 1, -0.0127862, -0.00155815, 9.81673, 
292.64, 1, 0.0533068, -0.00625938, 9.87883, 
292.672, 1, -0.0705226, -0.0170025, 9.76305, 
292.704, 1, 0.0970831, -0.00072423, 9.82279, 
292.736, 1, 0.0120148, 0.047437, 9.77068, 
292.768, 1, 0.0805327, -0.0848523, 9.79818, 
292.8, 1, -0.0516169, 0.0479703, 9.8001, 
292.832, 1, -0.0772266, 0.000384927, 9.76861, 
292.864, 1, -0.0555435, 0.054986, 9.75261, 
292.896, 1, -0.0121194, 0.0513969, 9.73627, 
292.928, 1, -0.0277494, 0.042163, 9.82052, 
292.96, 1, 0.0224785, -0.00765497, 9.76578, 
292.992, 1, -0.0489313, -0.0424905, 9.77469, 
293.024, 1, -0.0548631, -0.000760489, 9.80267, 
293.056, 1, -0.0167275, 0.0296769, 9.78624, 
293.088, 1, 0.031195, -0.0585203, 9.78488, 
293.12, 1, 0.0448685, 0.0630365, 9.79436, 
293.152, 1, 0.0740456, 0.0630958, 9.82485, 
293.184, 1, 0.0112755, -0.0775658, 9.85105, 
293.216, 1, 0.00226593, 0.0484683, 9.79844, 
293.248, 1, -0.093561, 0.0986652, 9.81627, 
293.28, 1, -0.00341745, 0.102277, 9.87388, 
293.312, 1, -0.0422454, 0.0998676, 9.75218, 
293.344, 1, -0.0285774, 0.0172449, 9.70765, 
293.376, 1, 0.0496028, -0.0231887, 9.82536, 
293.408, 1, -0.0459409, 0.00691717, 9.80705, 
293.44, 1, -0.0225286, -0.0375244, 9.81502, 
293.472, 1, 0.0376392, -0.00948797, 9.79381, 
293.504, 1, -0.0298645, -0.0180292, 9.80452, 
293.536, 1, -0.0568842, 0.0622338, 9.87869, 
293.568, 1, 0.021966, -0.00514629, 9.87805, 
293.6, 1, -0.0120762, 0.0340485, 9.79612, 
293.632, 1, -0.0242052, 0.0266246, 9.80815, 
293.664, 1, -0.0829066, -0.0338954, 9.8027, 
293.696, 1, -0.068938, 0.0448803, 9.76818, 
293.728, 1, 0.016567, -0.0675767, 9.8964, 
293.76, 1, 0.0306286, 0.0316137, 9.78942, 
293.792, 1, 0.0301609, -0.0475655, 9.827, 
293.824, 1, -0.0152909, 0.0206603, 9.7974, 
293.856, 1, 0.0228707, 0.0991837, 9.76901, 
293.888, 1, 0.000648544, 0.0235312, 9.78743, 
293.92, 1, 0.0706714, 0.0193728, 9.7928, 
293.952, 1, 0.0876795, 0.0169279, 9.79068, 
293.984, 1, 0.0152245, 0.0012113, 9.78144, 
294.016, 1, 0.0300341, -0.0029767, 9.79738, 
294.048, 1, 0.0516842, -0.0748161, 9.7912, 
294.08, 1, -0.00574123, -0.0132997, 9.83723, 
294.112, 1, 0.0366948, -0.0377893, 9.77959, 
294.144, 1, 0.0285997, 0.0436509, 9.82337, 
294.176, 1, 0.0608369, 0.0477655, 9.83829, 
294.208, 1, -0.0177662, -0.0565836, 9.767, 
294.24, 1, -0.0409007, 0.0618029, 9.8046, 
294.272, 1, 0.073446, -0.0301119, 9.765, 
294.304, 1, 0.0606414, 0.00344263, 9.79103, 
294.336, 1, 0.025426, 0.0157131, 9.78558, 
294.368, 1, -0.055576, 0.00186277, 9.80471, 
294.4, 1, 0.0699618, -0.0232654, 9.76563, 
294.432, 1, 0.0126782, -0.0481413, 9.83312, 
294.464, 1, 0.0113812, 0.0221533, 9.89655, 
294.496, 1, 0.0233744, 0.00141934, 9.81862, 
294.528, 1, 0.0325885, 0.0149125, 9.73644, 
294.56, 1, 0.0818091, -0.00663177, 9.75672, 
294.592, 1, -0.0031911, 0.075069, 9.85252, 
294.624, 1, -0.00497169, -0.0458998, 9.8145, 
294.656, 1, -0.00288168, 0.0784284, 9.82362, 
294.688, 1, -0.0441539, 0.0195773, 9.8152, 
294.72, 1, -0.00382965, 0.110928, 9.8619, 
294.752, 1, 0.0172873, 0.0832698, 9.79584, 
294.784, 1, -0.0442852, 0.0453522, 9.80446, 
294.816, 1, 0.0257586, -0.0406408, 9.74496, 
294.848, 1, -0.00191452, -0.0211225, 9.82651, 
294.88, 1, -0.0658716, 0.122341, 9.85229, 
294.912, 1, -0.0292526, -0.0477671, 9.75936, 
294.944, 1, 0.00381612, 0.0747583, 9.85329, 
294.976, 1, -0.0340201, 0.039462, 9.78938, 
295.008, 1, -0.033535, 0.00983664, 9.81299, 
295.04, 1, -0.00548247, -0.0524872, 9.81662, 
295.072, 1, -0.034347, -0.0442303, 9.83179, 
295.104, 1, 0.0165025, -0.132506, 9.8319, 
295.136, 1, 0.00209835, -0.0521372, 9.82028, 
295.168, 1, 0.020901, 0.0730056, 9.7233, 
295.2, 1, -0.0347966, -0.0218524, 9.78683, 
295.232, 1, 0.00721588, -0.0363866, 9.77836, 
295.264, 1, -0.0402388, -0.0016759, 9.82968, 
295.296, 1, -0.0534728, 0.0308356, 9.73687, 
295.328, 1, -0.0264111, 0.0105484, 9.75129, 
295.36, 1, -0.0284318, -0.0441058, 9.82496, 
295.392, 1, 0.0401187, -0.00612758, 9.87246, 
295.424, 1, 0.0246792, 0.0276446, 9.74883, 
295.456, 1, -0.0129348, -0.00149854, 9.75395, 
295.488, 1, 0.0114665, -0.00566684, 9.82901, 
295.52, 1, 0.0428791, -0.0248081, 9.79181, 
295.552, 1, 0.0218807, 0.0149589, 9.81022, 
295.584, 1, 0.00873425, -0.0298512, 9.83558, 
295.616, 1, -0.068138, 0.030741, 9.77163, 
295.648, 1, 0.0907662, 0.0104426, 9.78718, 
295.68, 1, -0.0803354, 0.0222612, 9.81441, 
295.712, 1, 0.0995825, 0.00981272, 9.80023, 
295.744, 1, 0.0344748, -0.0453775, 9.74423, 
295.776, 1, -0.11778, -0.0482022, 9.75946, 
295.808, 1, -0.0150763, 0.0300359, 9.77348, 
295.84, 1, -0.0409649, -0.0420776, 9.84187, 
295.872, 1, -0.0378058, 0.0163017, 9.8262, 
295.904, 1, 0.0301275, -0.0853937, 9.96074, 
295.936, 1, 0.035282, -0.0269671, 9.83052, 
295.968, 1, -0.0817563, -0.0232998, 9.70284, 
296, 1, -0.0093225, -0.0882019, 9.8075, 
296.032, 1, 0.0818015, 0.0116809, 9.73774, 
296.064, 1, 0.0415113, -0.0837698, 9.80063, 
296.096, 1, -0.138847, -0.0390203, 9.82697, 
296.128, 1, 0.00830815, 0.0358704, 9.81549, 
296.16, 1, 0.0515103, -0.0166191, 9.78061, 
